    0.1057575786E+01    0.1710671956E+02    0.2227604277E+02    0.2402519289E+02    0.2896320906E+02    0.3686142727E+02    0.3801608635E+02    0.6855726314E+02    0.7048029220E+02    0.7253408872E+02    0.7705847989E+02    0.8066353820E+02    0.8376314536E+02
    0.1068947569E+01    0.1712448960E+02    0.2234133056E+02    0.2402531856E+02    0.2892853613E+02    0.3693767687E+02    0.3804285463E+02    0.6856910397E+02    0.7051778129E+02    0.7254313848E+02    0.7705782829E+02    0.8067245026E+02    0.8364500747E+02
    0.1080319351E+01    0.1713951231E+02    0.2239717379E+02    0.2402519697E+02    0.2889852302E+02    0.3700273931E+02    0.3806534284E+02    0.6857924420E+02    0.7054977400E+02    0.7255074289E+02    0.7705740578E+02    0.8068225396E+02    0.8354133782E+02
    0.1091691134E+01    0.1715179486E+02    0.2244328910E+02    0.2402494021E+02    0.2887349135E+02    0.3705637659E+02    0.3808359985E+02    0.6858762455E+02    0.7057613755E+02    0.7255692763E+02    0.7705715240E+02    0.8069207204E+02    0.8345372307E+02
    0.1103062916E+01    0.1716134270E+02    0.2247943019E+02    0.2402464167E+02    0.2885371794E+02    0.3709836615E+02    0.3809769194E+02    0.6859419541E+02    0.7059676079E+02    0.7256171450E+02    0.7705701498E+02    0.8070098410E+02    0.8338367555E+02
    0.1114434699E+01    0.1716815987E+02    0.2250539576E+02    0.2402437508E+02    0.2883942732E+02    0.3712851377E+02    0.3810769081E+02    0.6859891744E+02    0.7061155565E+02    0.7256512091E+02    0.7705694971E+02    0.8070811115E+02    0.8333254174E+02
    0.1125806482E+01    0.1717224912E+02    0.2252103646E+02    0.2402419367E+02    0.2883078513E+02    0.3714666738E+02    0.3811366047E+02    0.6860176216E+02    0.7062045833E+02    0.7256715960E+02    0.7705692396E+02    0.8071271734E+02    0.8330139529E+02
    0.1137178264E+01    0.1717361202E+02    0.2252626037E+02    0.2402412961E+02    0.2882789299E+02    0.3715272975E+02    0.3811564510E+02    0.6860271233E+02    0.7062343020E+02    0.7256783829E+02    0.7705691763E+02    0.8071431052E+02    0.8329093258E+02
    0.1148550047E+01    0.1717224912E+02    0.2252103646E+02    0.2402419367E+02    0.2883078513E+02    0.3714666738E+02    0.3811366047E+02    0.6860176216E+02    0.7062045833E+02    0.7256715960E+02    0.7705692396E+02    0.8071271734E+02    0.8330139529E+02
    0.1159921830E+01    0.1716815987E+02    0.2250539576E+02    0.2402437508E+02    0.2883942732E+02    0.3712851377E+02    0.3810769081E+02    0.6859891744E+02    0.7061155565E+02    0.7256512091E+02    0.7705694971E+02    0.8070811115E+02    0.8333254174E+02
    0.1171293612E+01    0.1716134270E+02    0.2247943019E+02    0.2402464167E+02    0.2885371794E+02    0.3709836615E+02    0.3809769194E+02    0.6859419541E+02    0.7059676079E+02    0.7256171450E+02    0.7705701498E+02    0.8070098410E+02    0.8338367555E+02
    0.1182665395E+01    0.1715179486E+02    0.2244328910E+02    0.2402494021E+02    0.2887349135E+02    0.3705637659E+02    0.3808359985E+02    0.6858762455E+02    0.7057613755E+02    0.7255692763E+02    0.7705715240E+02    0.8069207204E+02    0.8345372307E+02
    0.1194037178E+01    0.1713951231E+02    0.2239717379E+02    0.2402519697E+02    0.2889852302E+02    0.3700273931E+02    0.3806534284E+02    0.6857924420E+02    0.7054977400E+02    0.7255074289E+02    0.7705740578E+02    0.8068225396E+02    0.8354133782E+02
