    0.3926568765E+00    0.2507898609E+01    0.2507898609E+01    0.4738757242E+01    0.2667113001E+02    0.2667113001E+02    0.3215236804E+02    0.3215236804E+02    0.4480216918E+02    0.4656665543E+02
    0.3978923015E+00    0.2524029754E+01    0.2524029754E+01    0.4768756907E+01    0.2666794662E+02    0.2666794662E+02    0.3215051379E+02    0.3215051379E+02    0.4480088598E+02    0.4657569664E+02
    0.4031277266E+00    0.2539535360E+01    0.2539535360E+01    0.4797587049E+01    0.2666486880E+02    0.2666486880E+02    0.3214872070E+02    0.3214872070E+02    0.4479966634E+02    0.4658439560E+02
    0.4083631516E+00    0.2554411371E+01    0.2554411371E+01    0.4825240890E+01    0.2666189952E+02    0.2666189952E+02    0.3214699051E+02    0.3214699051E+02    0.4479850872E+02    0.4659274885E+02
    0.4135985766E+00    0.2568653893E+01    0.2568653893E+01    0.4851711924E+01    0.2665904161E+02    0.2665904161E+02    0.3214532492E+02    0.3214532492E+02    0.4479741165E+02    0.4660075309E+02
    0.4188340016E+00    0.2582259194E+01    0.2582259194E+01    0.4876993915E+01    0.2665629782E+02    0.2665629782E+02    0.3214372556E+02    0.3214372556E+02    0.4479637377E+02    0.4660840522E+02
    0.4240694266E+00    0.2595223706E+01    0.2595223707E+01    0.4901080903E+01    0.2665367078E+02    0.2665367078E+02    0.3214219400E+02    0.3214219400E+02    0.4479539381E+02    0.4661570227E+02
    0.4293048517E+00    0.2607544028E+01    0.2607544028E+01    0.4923967203E+01    0.2665116299E+02    0.2665116299E+02    0.3214073173E+02    0.3214073173E+02    0.4479447058E+02    0.4662264145E+02
    0.4345402767E+00    0.2619216923E+01    0.2619216924E+01    0.4945647408E+01    0.2664877686E+02    0.2664877686E+02    0.3213934020E+02    0.3213934020E+02    0.4479360296E+02    0.4662922013E+02
    0.4397757017E+00    0.2630239325E+01    0.2630239325E+01    0.4966116392E+01    0.2664651467E+02    0.2664651467E+02    0.3213802074E+02    0.3213802074E+02    0.4479278995E+02    0.4663543582E+02
    0.4450111267E+00    0.2640608334E+01    0.2640608334E+01    0.4985369311E+01    0.2664437858E+02    0.2664437858E+02    0.3213677467E+02    0.3213677467E+02    0.4479203059E+02    0.4664128621E+02
    0.4502465517E+00    0.2650321223E+01    0.2650321223E+01    0.5003401602E+01    0.2664237062E+02    0.2664237062E+02    0.3213560319E+02    0.3213560319E+02    0.4479132400E+02    0.4664676912E+02
    0.4554819768E+00    0.2659375433E+01    0.2659375433E+01    0.5020208989E+01    0.2664049271E+02    0.2664049271E+02    0.3213450745E+02    0.3213450745E+02    0.4479066940E+02    0.4665188253E+02
    0.4607174018E+00    0.2667768581E+01    0.2667768581E+01    0.5035787485E+01    0.2663874664E+02    0.2663874664E+02    0.3213348853E+02    0.3213348853E+02    0.4479006604E+02    0.4665662457E+02
    0.4659528268E+00    0.2675498453E+01    0.2675498453E+01    0.5050133388E+01    0.2663713407E+02    0.2663713407E+02    0.3213254741E+02    0.3213254741E+02    0.4478951327E+02    0.4666099352E+02
    0.4711882518E+00    0.2682563012E+01    0.2682563012E+01    0.5063243288E+01    0.2663565654E+02    0.2663565654E+02    0.3213168502E+02    0.3213168502E+02    0.4478901048E+02    0.4666498779E+02
    0.4764236768E+00    0.2688960394E+01    0.2688960394E+01    0.5075114067E+01    0.2663431546E+02    0.2663431546E+02    0.3213090220E+02    0.3213090220E+02    0.4478855713E+02    0.4666860594E+02
    0.4816591019E+00    0.2694688911E+01    0.2694688911E+01    0.5085742899E+01    0.2663311210E+02    0.2663311210E+02    0.3213019972E+02    0.3213019972E+02    0.4478815275E+02    0.4667184669E+02
    0.4868945269E+00    0.2699747051E+01    0.2699747051E+01    0.5095127253E+01    0.2663204761E+02    0.2663204761E+02    0.3212957826E+02    0.3212957826E+02    0.4478779690E+02    0.4667470887E+02
    0.4921299519E+00    0.2704133478E+01    0.2704133478E+01    0.5103264891E+01    0.2663112299E+02    0.2663112299E+02    0.3212903842E+02    0.3212903842E+02    0.4478748924E+02    0.4667719147E+02
    0.4973653769E+00    0.2707847033E+01    0.2707847034E+01    0.5110153874E+01    0.2663033913E+02    0.2663033913E+02    0.3212858075E+02    0.3212858075E+02    0.4478722942E+02    0.4667929362E+02
    0.5026008019E+00    0.2710886736E+01    0.2710886736E+01    0.5115792557E+01    0.2662969678E+02    0.2662969678E+02    0.3212820567E+02    0.3212820567E+02    0.4478701721E+02    0.4668101456E+02
    0.5078362270E+00    0.2713251783E+01    0.2713251783E+01    0.5120179597E+01    0.2662919653E+02    0.2662919653E+02    0.3212791357E+02    0.3212791357E+02    0.4478685237E+02    0.4668235370E+02
    0.5130716520E+00    0.2714941549E+01    0.2714941549E+01    0.5123313945E+01    0.2662883887E+02    0.2662883887E+02    0.3212770472E+02    0.3212770472E+02    0.4478673474E+02    0.4668331056E+02
    0.5183070770E+00    0.2715955587E+01    0.2715955587E+01    0.5125194853E+01    0.2662862414E+02    0.2662862414E+02    0.3212757932E+02    0.3212757932E+02    0.4478666422E+02    0.4668388481E+02
